QBarcode,Sex,DOBYear,Age,Country,Ethn,Ethn1,Ethn2,Ethn3,Ethn4,Ethn5,EthnO,EthnOth,EthnDK,Race1,Race2,Race3,Race4,Race5,RaceO,RaceDK,RaceOth,Litho1,Educ,Marital,InsTyp1,InsTyp2,InsTyp3,InsTyp4,InsTypNo,InsTypO,InsTypDK,InsurOth,HHInc,NumSuprt,Litho2,Educ2,Multiracial
15039,2,1947,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,17485,5,1,,,1.0,,,,,,5,2,17485,3,0
15423,2,1952,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,23373,99,99,,,,,,,,,99,999,23373,99,0
15429,1,1934,76,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,215015,2,1,,1.0,,,,88.0,,BCBS FLORIDA,5,2,215015,2,0
15500,1,1953,57,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,216265,5,1,,,1.0,,,,,,5,7,216265,3,0
15504,1,1948,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,216269,3,5,,,1.0,,,,,,3,2,216269,3,0
15522,2,1942,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,22747,3,1,,1.0,1.0,,,,,,77,7,22747,3,0
15533,2,1943,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,22275,3,1,,1.0,,,,88.0,,IHA,2,2,22275,3,0
15535,1,1951,59,GERMANY,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,216271,2,1,,,1.0,,,,,,5,3,216271,2,0
15562,1,1942,68,ITALY,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,216353,1,1,,1.0,1.0,,,,,,3,2,216353,1,0
15584,2,1947,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,17803,1,1,,,,1.0,,,,,77,2,17803,1,0
15589,2,1932,79,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,17721,1,1,,1.0,,,,,,,6,2,17721,1,0
15620,1,1951,60,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,218030,5,1,,,1.0,,,,,,4,3,218030,3,0
15644,1,1958,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,214925,3,1,,,1.0,,,,,,4,2,214925,3,0
15669,2,1968,43,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,17314,2,6,1.0,,,,,,,,1,1,17314,2,0
15686,2,1948,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18318,3,1,,,1.0,,,,,,5,2,18318,3,0
15704,2,1936,75,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18113,3,1,,,1.0,,,,,,6,2,18113,3,0
15725,2,1963,48,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,17824,2,1,,,,1.0,,,,,2,2,17824,2,0
15994,1,1939,72,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,215393,2,1,1.0,1.0,1.0,,,,,,4,3,215393,2,0
16011,1,1946,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,219051,3,1,,1.0,,,,88.0,,AARP,77,3,219051,3,0
16037,1,1947,64,CANADA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,218558,3,1,,,1.0,,,,,,3,2,218558,3,0
16053,2,1947,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,22852,3,5,,,1.0,,,,,,3,1,22852,3,0
16107,2,1927,84,POLAND,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,23549,1,3,,1.0,,,,,,,2,1,23549,1,0
16150,2,1935,76,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,22813,2,3,,1.0,1.0,,,,,,3,1,22813,2,0
16155,2,1925,86,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,22818,3,3,,1.0,,,,88.0,,BCBS,2,1,22818,3,0
16218,2,1929,82,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,20887,3,3,,1.0,1.0,,,,,,5,1,20887,3,0
16231,2,1943,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,22569,3,1,,1.0,,,,,,,3,7,22569,3,0
16329,2,1947,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,20910,3,2,,,1.0,,,,,,5,7,20910,3,0
16335,2,1947,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,25360,4,5,,,1.0,,,,,,5,1,25360,3,0
16339,2,1929,81,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,22589,99,3,,,,,,,,,6,999,22589,99,0
16396,2,1961,50,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,22549,5,1,,,1.0,,,,,,5,4,22549,3,0
16456,1,1936,75,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,219274,3,1,,1.0,1.0,,,,,,3,2,219274,3,0
16517,2,1936,75,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,23571,2,5,,1.0,1.0,,,,,,3,1,23571,2,0
16558,1,1948,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,222122,3,1,,,1.0,,,,,,5,7,222122,3,0
16566,1,1935,76,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,222087,3,1,1.0,,1.0,,,,,,3,9,222087,3,0
16567,1,1938,73,HUNGARY,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,222086,4,1,,,1.0,,,,,,4,2,222086,3,0
16588,2,1936,75,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,25401,3,5,1.0,1.0,,,,,,,2,1,25401,3,0
16619,1,1948,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,213356,2,5,,,,1.0,,,,,6,1,213356,2,0
16648,1,1947,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,222148,5,1,,1.0,,,,,,,5,2,222148,3,0
16741,1,1935,76,CANADA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,213365,2,1,,,1.0,,,,,,6,2,213365,2,0
16775,2,1935,76,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,21845,4,1,,1.0,1.0,,,,,,3,2,21845,3,0
16780,2,1958,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,20231,3,1,,,1.0,,,,,UNIVERA,5,2,20231,3,0
16839,2,1939,72,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,20270,5,1,,1.0,,,,,,,5,2,20270,3,0
16869,2,1924,87,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,21688,1,1,,1.0,1.0,,,,,,77,2,21688,1,0
16875,2,1931,80,GERMANY,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,21694,3,3,,1.0,,1.0,,,,,99,1,21694,3,0
16912,2,1929,82,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,24821,3,1,,,1.0,1.0,,,,,4,2,24821,3,0
17130,1,1938,74,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,221722,3,5,,,,,,,,MEDICARE REPLACE,6,999,221722,3,0
17181,2,1949,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,24798,3,1,,,1.0,,,,,,6,2,24798,3,0
17190,2,1946,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,23104,3,1,,1.0,1.0,,,,,,4,2,23104,3,0
17229,1,1954,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,221738,3,1,,,1.0,,,,,,5,3,221738,3,0
17230,1,1943,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,221739,5,6,,1.0,1.0,,,,,,4,1,221739,3,0
17324,2,1955,57,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,23009,4,5,,,1.0,,,,,,4,2,23009,3,0
17336,2,1949,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,24825,3,1,,,1.0,,,,,,6,2,24825,3,0
17355,1,1938,74,UNITED STATES OF AMERICA,99,99,99,99,99,99,99,,77,1,0,0,0,0,0,0,,218845,1,3,,1.0,,,,,,,1,0,218845,1,0
17410,1,1953,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,218861,3,1,,,1.0,,,,,,6,7,218861,3,0
17414,1,1943,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,218860,5,1,,,1.0,,,,,,5,2,218860,3,0
17467,2,1942,70,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,24758,1,3,,1.0,,,,,,HUMMA,2,1,24758,1,0
17609,1,1944,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,220280,4,1,,1.0,1.0,,,,,,4,2,220280,3,0
17614,1,1929,83,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,220284,2,6,,1.0,1.0,,,,,,3,1,220284,2,0
17617,1,1928,84,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,220335,3,1,,1.0,1.0,,,,,,3,3,220335,3,0
17703,2,1948,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18505,3,1,,,1.0,,,,,,3,2,18505,3,0
17956,2,1951,61,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,21274,4,1,,,1.0,,,,,,3,2,21274,3,0
17969,2,1925,86,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18626,3,3,,1.0,1.0,,,,,,6,1,18626,3,0
18022,1,1946,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,219472,3,1,1.0,,1.0,,,,,,3,2,219472,3,0
18046,2,1951,61,UNITED STATES OF AMERICA,1,0,1,0,0,0,0,,0,0,0,0,0,0,88,0,HISPANIC,21215,2,3,,,1.0,,,,,,2,1,21215,2,0
18069,1,1942,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,219496,3,1,,,1.0,,,,,,3,2,219496,3,0
18099,2,1953,59,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,21285,3,2,,,1.0,,,,,,4,2,21285,3,0
18100,2,1928,84,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,21226,2,5,1.0,,1.0,,,,,,3,1,21226,2,0
18138,2,1957,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,21242,3,5,1.0,1.0,,,,,,,1,1,21242,3,0
18176,1,1943,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,219501,4,1,,,,,,88.0,,MARTINS POINT,3,2,219501,3,0
18192,1,1929,83,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,219443,4,1,,1.0,,,,88.0,,AARP,5,7,219443,3,0
18222,2,1934,77,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18227,4,1,,1.0,,,,,,,5,2,18227,3,0
18246,1,1933,79,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,217794,4,1,,1.0,,,,88.0,,IHA,3,2,217794,3,0
18351,2,1958,54,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,1,0,0,0,0,,18261,3,1,,,1.0,,,,,,5,3,18261,3,1
18411,2,1932,80,UNITED STATES OF AMERICA,1,66,66,66,66,66,88,AMERICAN,66,1,0,0,0,0,0,0,,18179,2,3,,1.0,,1.0,,,,INDEPENDENT 65,2,1,18179,2,0
18439,2,1948,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18202,3,1,,,,1.0,,,,,6,2,18202,3,0
18512,2,1948,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18280,2,1,,,1.0,,,,,,3,2,18280,2,0
18513,2,1942,70,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18282,5,1,,1.0,1.0,,,,,,5,2,18282,3,0
18519,2,1951,61,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18301,3,3,,,,,,88.0,,INDEPENDENT HEALTH,2,1,18301,3,0
18524,2,1954,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18297,3,1,,,1.0,,,,,,6,999,18297,3,0
18531,2,1952,60,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,18293,4,1,,,,1.0,,,,,3,2,18293,3,0
18535,2,1949,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18303,4,1,,,1.0,,,,,,5,2,18303,3,0
18556,1,1959,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,212486,3,1,,,1.0,,,,,,5,4,212486,3,0
18664,2,1950,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,19283,2,3,,,1.0,1.0,,,,MVP,2,1,19283,2,0
18674,1,1947,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,212445,4,1,,1.0,1.0,,,,,,5,2,212445,3,0
18706,2,1934,78,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,19350,3,1,,1.0,,,,,,,4,2,19350,3,0
18722,2,1955,57,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,19375,99,99,,,,,,,,,99,999,19375,99,0
18734,1,1928,84,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,212452,2,1,,1.0,,,,88.0,,INDEPENDENT HEALTH,3,2,212452,2,0
18789,1,1948,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,212457,2,1,,1.0,1.0,,,,,,5,3,212457,2,0
18794,2,1957,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,19396,4,1,,,1.0,,,,,,5,3,19396,3,0
18808,2,1932,80,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,19315,2,3,,1.0,1.0,,,,,,2,1,19315,2,0
18831,1,1933,79,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,212464,5,1,,1.0,,1.0,,,,,77,2,212464,3,0
18876,1,1932,80,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,218223,2,1,,1.0,1.0,,,,,,3,2,218223,2,0
18886,1,1925,87,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,218235,2,1,,1.0,,,,,,ENCOMPASS 65,3,2,218235,2,0
18890,1,1945,67,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,218278,1,1,,1.0,,,,,,,4,1,218278,1,0
18947,2,1948,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,17918,5,3,,,1.0,,,,,,5,1,17918,3,0
18961,1,1945,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,218293,3,1,,1.0,,,,,,SENIOR BLUE,6,2,218293,3,0
19006,2,1966,46,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,17864,3,5,1.0,1.0,,,,,,,2,3,17864,3,0
19018,2,1951,61,UNITED STATES OF AMERICA,1,66,66,66,66,66,88,ENGLISH,66,1,0,0,0,0,0,0,,18748,2,6,,,1.0,,,,,,3,1,17937,2,0
19027,2,1942,70,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,17869,2,1,,1.0,,,,88.0,,INDEPENDENT HEALTH,4,2,17869,2,0
19039,1,1947,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,218256,3,1,,1.0,1.0,,,88.0,,TRICARE FOR LIFE,4,3,218256,3,0
19045,1,1957,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,218250,3,5,1.0,1.0,,,,,,,3,1,218250,3,0
19065,2,1935,77,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,17871,4,1,,1.0,1.0,,,,,,3,2,17871,3,0
19072,2,1958,54,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,17964,4,1,,,1.0,,,,,,5,3,17964,3,0
19107,2,1958,54,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,17978,5,1,,,1.0,,,,,,5,2,17978,3,0
19214,2,1961,51,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,31072,4,1,,,1.0,,,,,,5,4,31072,3,0
19225,2,1944,68,GERMANY,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,31066,5,1,,1.0,,,,,,,5,3,31066,3,0
19240,2,1945,67,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,30995,4,1,,,1.0,,,,,,6,2,30995,3,0
19313,1,1946,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,218143,3,1,,1.0,,,,,,,4,2,218143,3,0
19344,2,1931,82,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,31027,5,3,,1.0,1.0,,,,,,5,2,31027,3,0
19408,1,1954,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,221219,3,1,,,1.0,,,,,,3,7,221219,3,0
19462,2,1949,63,CANADA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,31677,3,3,,,1.0,,,,,,3,1,31677,3,0
19472,2,1951,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,31143,2,3,,,1.0,,,,,,77,1,31143,2,0
19578,1,1953,60,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,221492,3,1,,,1.0,,,,,,3,2,221492,3,0
19691,1,1937,75,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,221478,5,1,,1.0,,,,,,,4,2,221478,3,0
19728,2,1934,78,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,31795,1,1,,1.0,,,,,,,6,2,31795,1,0
19853,1,1940,73,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,221933,4,5,,,1.0,,,,,,5,1,221933,3,0
19914,1,1935,78,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,221937,2,1,,1.0,,,,,,,3,2,221937,2,0
20033,1,1948,64,AUSTRIA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,222027,4,1,,,1.0,,,,,,5,2,222027,3,0
20065,2,1938,74,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18932,2,1,,1.0,1.0,,,,,,5,2,18932,2,0
20145,2,1966,46,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,30624,5,1,,,1.0,,,,,,5,4,30624,3,0
20184,1,1931,82,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,217506,2,1,,,1.0,,,,,,5,2,217506,2,0
20199,1,1936,76,CANADA,1,66,66,66,66,66,88,CAUC,66,1,0,0,0,0,0,0,,217501,3,1,,1.0,,,,,,,99,2,217501,3,0
20200,2,1955,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,30638,4,1,,,1.0,,,,,,5,2,30638,3,0
20221,2,1951,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,30514,4,1,,,,,,88.0,,CIGNA,5,2,30514,3,0
20230,2,1936,76,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,30629,3,1,,1.0,1.0,,,,,NOVA AETNA,3,1,30629,3,0
20242,1,1948,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,217587,4,5,,1.0,1.0,,,,,,3,1,217587,3,0
20271,1,1947,65,UNITED STATES OF AMERICA,1,66,66,66,66,66,66,BLACK,66,0,1,0,0,0,0,0,,217567,3,6,1.0,1.0,,,,,,HUMANA,2,1,217567,3,0
20279,1,1933,79,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,217552,3,1,,,1.0,,,,,,3,1,217552,3,0
20485,2,1934,78,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,28695,2,5,1.0,,,,,,,,2,1,28695,2,0
20500,2,1969,43,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,28688,4,6,,,,1.0,,,,,5,3,28688,3,0
20556,1,1932,81,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,220880,2,1,,1.0,1.0,,,,,,4,2,220880,2,0
20626,1,1935,78,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,217605,4,3,,1.0,,1.0,,,,,5,1,217605,3,0
20668,2,1945,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,28429,3,3,,1.0,1.0,,,,,,4,1,28429,3,0
20685,2,1951,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,28420,5,1,,,1.0,,,,,,6,999,28420,3,0
20710,2,1963,50,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,28457,3,1,,,1.0,,,,,,4,2,28457,3,0
20737,2,1960,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,28448,1,5,1.0,,,,,,,,1,1,28448,1,0
20741,2,1927,85,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,28444,3,3,,1.0,,,,88.0,,SUPPLEMENTAL BCBS,5,1,28444,3,0
20767,1,1930,83,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,217342,3,1,,1.0,1.0,,,,,,3,2,217342,3,0
20945,1,1955,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,217676,5,1,,,1.0,,,,,,5,6,217676,3,0
20984,2,1951,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,28492,2,1,,,1.0,,,,,,3,2,28492,2,0
21001,2,1964,49,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,28571,4,1,,,1.0,,,,,,5,4,28571,3,0
21011,2,1946,67,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,28561,5,1,,1.0,,,,,,,5,2,28561,3,0
21017,2,1960,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,1,0,0,0,0,,28567,2,5,1.0,1.0,,,,,,,2,3,28567,2,1
21022,2,1952,61,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18639,3,4,,,1.0,,,,,,4,1,18639,3,0
21029,2,1963,50,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18636,5,5,,,1.0,,,,,,5,3,18636,3,0
21073,1,1952,60,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,217631,5,1,,,1.0,,,,,,5,2,217631,3,0
21122,2,1927,86,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18663,4,1,,,1.0,,,,,,5,3,18663,3,0
21396,2,1932,81,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,30270,1,3,,1.0,,,,,,,2,1,30270,1,0
21416,2,1942,72,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,30187,5,1,,1.0,,,,88.0,,BCBS,5,2,30187,3,0
21428,2,1955,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,18780,3,1,,,1.0,,,,,,77,2,18780,3,0
21464,2,1947,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,30280,4,1,,,1.0,,,,,,5,2,30280,3,0
21620,1,1925,88,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,221848,4,3,,1.0,,,,,,,3,1,221848,3,0
21624,2,1946,67,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,30232,5,6,,1.0,,,,88.0,,INDEPENDENT HEALTH,4,1,30232,3,0
21661,2,1946,67,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,30250,4,1,,1.0,,,,,,,6,2,30250,3,0
21665,2,1947,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,30246,3,5,,,1.0,,,,,,6,1,30246,3,0
21731,1,1945,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,221849,3,1,,,,,,88.0,,VA,5,2,221849,3,0
21749,2,1950,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,29720,2,1,,,1.0,,,,,,5,2,29720,2,0
